Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Status
zojirushi-stainless-steel-vacuum-insulated-travel-mug-16-oz-navy,Zojirushi Stainless Steel Vacuum Insulated Travel Mug 16 oz Navy,"<p>The <strong>Zojirushi Stainless Steel Vacuum Insulated Travel Mug 16 oz Navy</strong> from <strong>Zojirushi</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Zojirushi</li><li><strong>Model / MPN:</strong> SM-SHE48</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home & Kitchen &ndash; Travel Mugs</li><li><strong>Authentic GTIN / UPC:</strong> 023545084123</li></ul>",Zojirushi,Home & Kitchen,"Home & Kitchen, Travel Mugs, Zojirushi, verified-catalog",TRUE,Title,Default Title,,,,,ZOJ-SM-SHE-1023,450,shopify,50,deny,manual,29.99,34.49,TRUE,TRUE,,,,Zojirushi Stainless Steel Vacuum Insulated Travel Mug 16 oz Navy | Zojirushi &ndash; Leafanoo,"Buy authentic Zojirushi Stainless Steel Vacuum Insulated Travel Mug 16 oz Navy by Zojirushi at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,,,SM-SHE48,new,active
lodge-cast-iron-reversible-double-play-grill-and-griddle-pan,Lodge Cast Iron Reversible Double Play Grill and Griddle Pan,"<p>The <strong>Lodge Cast Iron Reversible Double Play Grill and Griddle Pan</strong> from <strong>Lodge</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Lodge</li><li><strong>Model / MPN:</strong> LDP3</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home & Kitchen &ndash; Griddles</li><li><strong>Authentic GTIN / UPC:</strong> 075536301302</li></ul>",Lodge,Home & Kitchen,"Home & Kitchen, Griddles, Lodge, verified-catalog",TRUE,Title,Default Title,,,,,LOD-LDP3-1024,450,shopify,50,deny,manual,39.90,45.88,TRUE,TRUE,,,,Lodge Cast Iron Reversible Double Play Grill and Griddle Pan | Lodge &ndash; Leafanoo,"Buy authentic Lodge Cast Iron Reversible Double Play Grill and Griddle Pan by Lodge at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,,,LDP3,new,active
anchor-hocking-8-piece-glass-mixing-bowls-set-with-bpa-free-storage-lids,Anchor Hocking 8-Piece Glass Mixing Bowls Set with BPA-Free Storage Lids,"<p>The <strong>Anchor Hocking 8-Piece Glass Mixing Bowls Set with BPA-Free Storage Lids</strong> from <strong>Anchor Hocking</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Anchor Hocking</li><li><strong>Model / MPN:</strong> 92055AHG17</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home & Kitchen &ndash; Mixing Bowls</li><li><strong>Authentic GTIN / UPC:</strong> 076440920556</li></ul>",Anchor Hocking,Home & Kitchen,"Home & Kitchen, Mixing Bowls, Anchor Hocking, verified-catalog",TRUE,Title,Default Title,,,,,ANC-92055A-1025,450,shopify,50,deny,manual,24.99,28.74,TRUE,TRUE,,,,Anchor Hocking 8-Piece Glass Mixing Bowls Set with BPA-Free Storage Lids | Anchor Hocking &ndash; Leafanoo,"Buy authentic Anchor Hocking 8-Piece Glass Mixing Bowls Set with BPA-Free Storage Lids by Anchor Hocking at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,,,92055AHG17,new,active
chefn-freshforce-citrus-juicer-handheld-lemon-lime-squeezer,Chef'n FreshForce Citrus Juicer Handheld Lemon Lime Squeezer,"<p>The <strong>Chef'n FreshForce Citrus Juicer Handheld Lemon Lime Squeezer</strong> from <strong>Chef'n</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Chef'n</li><li><strong>Model / MPN:</strong> 102-140-005</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home & Kitchen &ndash; Juice Squeezers</li><li><strong>Authentic GTIN / UPC:</strong> 0700603021405</li></ul>",Chef'n,Home & Kitchen,"Home & Kitchen, Juice Squeezers, Chef'n, verified-catalog",TRUE,Title,Default Title,,,,,CHE-102-14-1026,450,shopify,50,deny,manual,24.99,28.74,TRUE,TRUE,,,,Chef'n FreshForce Citrus Juicer Handheld Lemon Lime Squeezer | Chef'n &ndash; Leafanoo,"Buy authentic Chef'n FreshForce Citrus Juicer Handheld Lemon Lime Squeezer by Chef'n at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,,,102-140-005,new,active
silpat-premium-non-stick-silicone-baking-mat-half-sheet-size,Silpat Premium Non-Stick Silicone Baking Mat Half Sheet Size,"<p>The <strong>Silpat Premium Non-Stick Silicone Baking Mat Half Sheet Size</strong> from <strong>Silpat</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Silpat</li><li><strong>Model / MPN:</strong> AE420295-02</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home & Kitchen &ndash; Baking Mats</li><li><strong>Authentic GTIN / UPC:</strong> 0814467000018</li></ul>",Silpat,Home & Kitchen,"Home & Kitchen, Baking Mats, Silpat, verified-catalog",TRUE,Title,Default Title,,,,,SIL-AE4202-1027,450,shopify,50,deny,manual,24.95,28.69,TRUE,TRUE,,,,Silpat Premium Non-Stick Silicone Baking Mat Half Sheet Size | Silpat &ndash; Leafanoo,"Buy authentic Silpat Premium Non-Stick Silicone Baking Mat Half Sheet Size by Silpat at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,,,AE420295-02,new,active
kuhn-rikon-original-swiss-peeler-trio-carbon-steel-blade-3-pack,Kuhn Rikon Original Swiss Peeler Trio Carbon Steel Blade 3-Pack,"<p>The <strong>Kuhn Rikon Original Swiss Peeler Trio Carbon Steel Blade 3-Pack</strong> from <strong>Kuhn Rikon</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Kuhn Rikon</li><li><strong>Model / MPN:</strong> 2784</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home & Kitchen &ndash; Peelers</li><li><strong>Authentic GTIN / UPC:</strong> 0785458027847</li></ul>",Kuhn Rikon,Home & Kitchen,"Home & Kitchen, Peelers, Kuhn Rikon, verified-catalog",TRUE,Title,Default Title,,,,,KUH-2784-1028,450,shopify,50,deny,manual,15.00,17.25,TRUE,TRUE,,,,Kuhn Rikon Original Swiss Peeler Trio Carbon Steel Blade 3-Pack | Kuhn Rikon &ndash; Leafanoo,"Buy authentic Kuhn Rikon Original Swiss Peeler Trio Carbon Steel Blade 3-Pack by Kuhn Rikon at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,,,2784,new,active
yeti-rambler-20-oz-stainless-steel-tumbler-with-magslider-lid,YETI Rambler 20 oz Stainless Steel Tumbler with MagSlider Lid,"<p>The <strong>YETI Rambler 20 oz Stainless Steel Tumbler with MagSlider Lid</strong> from <strong>YETI</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> YETI</li><li><strong>Model / MPN:</strong> 21070060001</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home & Kitchen &ndash; Tumblers</li><li><strong>Authentic GTIN / UPC:</strong> 0888830001234</li></ul>",YETI,Home & Kitchen,"Home & Kitchen, Tumblers, YETI, verified-catalog",TRUE,Title,Default Title,,,,,YET-210700-1029,450,shopify,50,deny,manual,35.00,40.25,TRUE,TRUE,,,,YETI Rambler 20 oz Stainless Steel Tumbler with MagSlider Lid | YETI &ndash; Leafanoo,"Buy authentic YETI Rambler 20 oz Stainless Steel Tumbler with MagSlider Lid by YETI at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,,,21070060001,new,active
cuisinart-stainless-steel-fine-mesh-wire-strainers-set-of-3,Cuisinart Stainless Steel Fine Mesh Wire Strainers Set of 3,"<p>The <strong>Cuisinart Stainless Steel Fine Mesh Wire Strainers Set of 3</strong> from <strong>Cuisinart</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Cuisinart</li><li><strong>Model / MPN:</strong> CTG-00-3MS</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home & Kitchen &ndash; Colanders</li><li><strong>Authentic GTIN / UPC:</strong> 086279038241</li></ul>",Cuisinart,Home & Kitchen,"Home & Kitchen, Colanders, Cuisinart, verified-catalog",TRUE,Title,Default Title,,,,,CUI-CTG-00-1030,450,shopify,50,deny,manual,14.99,17.24,TRUE,TRUE,,,,Cuisinart Stainless Steel Fine Mesh Wire Strainers Set of 3 | Cuisinart &ndash; Leafanoo,"Buy authentic Cuisinart Stainless Steel Fine Mesh Wire Strainers Set of 3 by Cuisinart at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,,,CTG-00-3MS,new,active
sterilite-3-drawer-wide-weave-tower-espresso-resin-frame,Sterilite 3-Drawer Wide Weave Tower Espresso Resin Frame,"<p>The <strong>Sterilite 3-Drawer Wide Weave Tower Espresso Resin Frame</strong> from <strong>Sterilite</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Sterilite</li><li><strong>Model / MPN:</strong> 25306P01</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Drawer Organizers</li><li><strong>Authentic GTIN / UPC:</strong> 073149253066</li></ul>",Sterilite,Home Organization,"Home Organization, Drawer Organizers, Sterilite, verified-catalog",TRUE,Title,Default Title,,,,,STE-25306P-1031,450,shopify,50,deny,manual,34.99,40.24,TRUE,TRUE,,,,Sterilite 3-Drawer Wide Weave Tower Espresso Resin Frame | Sterilite &ndash; Leafanoo,"Buy authentic Sterilite 3-Drawer Wide Weave Tower Espresso Resin Frame by Sterilite at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,25306P01,new,active
iris-usa-62-qt-weathertight-heavy-duty-clear-storage-box-4-pack,IRIS USA 62 Qt WeatherTight Heavy Duty Clear Storage Box 4-Pack,"<p>The <strong>IRIS USA 62 Qt WeatherTight Heavy Duty Clear Storage Box 4-Pack</strong> from <strong>IRIS USA</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> IRIS USA</li><li><strong>Model / MPN:</strong> 100200-4PK</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Storage Totes</li><li><strong>Authentic GTIN / UPC:</strong> 076201642234</li></ul>",IRIS USA,Home Organization,"Home Organization, Storage Totes, IRIS USA, verified-catalog",TRUE,Title,Default Title,,,,,IRI-100200-1032,450,shopify,50,deny,manual,84.99,97.74,TRUE,TRUE,,,,IRIS USA 62 Qt WeatherTight Heavy Duty Clear Storage Box 4-Pack | IRIS USA &ndash; Leafanoo,"Buy authentic IRIS USA 62 Qt WeatherTight Heavy Duty Clear Storage Box 4-Pack by IRIS USA at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,100200-4PK,new,active
mdesign-free-standing-water-bottle-holder-storage-rack-2-pack,mDesign Free-Standing Water Bottle Holder Storage Rack 2-Pack,"<p>The <strong>mDesign Free-Standing Water Bottle Holder Storage Rack 2-Pack</strong> from <strong>mDesign</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> mDesign</li><li><strong>Model / MPN:</strong> 02298MDKE</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Cabinet Racks</li><li><strong>Authentic GTIN / UPC:</strong> 0841247137890</li></ul>",mDesign,Home Organization,"Home Organization, Cabinet Racks, mDesign, verified-catalog",TRUE,Title,Default Title,,,,,MDE-02298M-1033,450,shopify,50,deny,manual,24.99,28.74,TRUE,TRUE,,,,mDesign Free-Standing Water Bottle Holder Storage Rack 2-Pack | mDesign &ndash; Leafanoo,"Buy authentic mDesign Free-Standing Water Bottle Holder Storage Rack 2-Pack by mDesign at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,02298MDKE,new,active
simple-houseware-3-tier-expandable-kitchen-counter-and-pantry-shelf-organizer,Simple Houseware 3-Tier Expandable Kitchen Counter and Pantry Shelf Organizer,"<p>The <strong>Simple Houseware 3-Tier Expandable Kitchen Counter and Pantry Shelf Organizer</strong> from <strong>Simple Houseware</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Simple Houseware</li><li><strong>Model / MPN:</strong> BO-006-1</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Shelf Risers</li><li><strong>Authentic GTIN / UPC:</strong> 0850003780124</li></ul>",Simple Houseware,Home Organization,"Home Organization, Shelf Risers, Simple Houseware, verified-catalog",TRUE,Title,Default Title,,,,,SIM-BO-006-1034,450,shopify,50,deny,manual,21.99,25.29,TRUE,TRUE,,,,Simple Houseware 3-Tier Expandable Kitchen Counter and Pantry Shelf Organizer | Simple Houseware &ndash; Leafanoo,"Buy authentic Simple Houseware 3-Tier Expandable Kitchen Counter and Pantry Shelf Organizer by Simple Houseware at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,BO-006-1,new,active
sorbus-foldable-fabric-closet-storage-bins-with-handles-6-pack,Sorbus Foldable Fabric Closet Storage Bins with Handles 6-Pack,"<p>The <strong>Sorbus Foldable Fabric Closet Storage Bins with Handles 6-Pack</strong> from <strong>Sorbus</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Sorbus</li><li><strong>Model / MPN:</strong> BIN-BSKT6</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Fabric Bins</li><li><strong>Authentic GTIN / UPC:</strong> 0810011501234</li></ul>",Sorbus,Home Organization,"Home Organization, Fabric Bins, Sorbus, verified-catalog",TRUE,Title,Default Title,,,,,SOR-BIN-BS-1035,450,shopify,50,deny,manual,22.99,26.44,TRUE,TRUE,,,,Sorbus Foldable Fabric Closet Storage Bins with Handles 6-Pack | Sorbus &ndash; Leafanoo,"Buy authentic Sorbus Foldable Fabric Closet Storage Bins with Handles 6-Pack by Sorbus at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,BIN-BSKT6,new,active
zober-high-grade-solid-wood-suit-coat-hangers-20-pack-walnut,Zober High Grade Solid Wood Suit Coat Hangers 20-Pack Walnut,"<p>The <strong>Zober High Grade Solid Wood Suit Coat Hangers 20-Pack Walnut</strong> from <strong>Zober</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Zober</li><li><strong>Model / MPN:</strong> Z-W201</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Clothes Hangers</li><li><strong>Authentic GTIN / UPC:</strong> 0850008432101</li></ul>",Zober,Home Organization,"Home Organization, Clothes Hangers, Zober, verified-catalog",TRUE,Title,Default Title,,,,,ZOB-Z-W201-1036,450,shopify,50,deny,manual,29.99,34.49,TRUE,TRUE,,,,Zober High Grade Solid Wood Suit Coat Hangers 20-Pack Walnut | Zober &ndash; Leafanoo,"Buy authentic Zober High Grade Solid Wood Suit Coat Hangers 20-Pack Walnut by Zober at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,Z-W201,new,active
youcopia-storemore-adjustable-bakeware-and-pan-organizer-rack,YouCopia StoreMore Adjustable Bakeware and Pan Organizer Rack,"<p>The <strong>YouCopia StoreMore Adjustable Bakeware and Pan Organizer Rack</strong> from <strong>YouCopia</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> YouCopia</li><li><strong>Model / MPN:</strong> 50161</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Pan Organizers</li><li><strong>Authentic GTIN / UPC:</strong> 0855365005161</li></ul>",YouCopia,Home Organization,"Home Organization, Pan Organizers, YouCopia, verified-catalog",TRUE,Title,Default Title,,,,,YOU-50161-1037,450,shopify,50,deny,manual,19.99,22.99,TRUE,TRUE,,,,YouCopia StoreMore Adjustable Bakeware and Pan Organizer Rack | YouCopia &ndash; Leafanoo,"Buy authentic YouCopia StoreMore Adjustable Bakeware and Pan Organizer Rack by YouCopia at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,50161,new,active
brother-easy-portable-handheld-label-maker-machine-pth110,Brother Easy Portable Handheld Label Maker Machine PTH110,"<p>The <strong>Brother Easy Portable Handheld Label Maker Machine PTH110</strong> from <strong>Brother</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Brother</li><li><strong>Model / MPN:</strong> PTH110</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Label Makers</li><li><strong>Authentic GTIN / UPC:</strong> 012502644262</li></ul>",Brother,Home Organization,"Home Organization, Label Makers, Brother, verified-catalog",TRUE,Title,Default Title,,,,,BRO-PTH110-1038,450,shopify,50,deny,manual,34.99,40.24,TRUE,TRUE,,,,Brother Easy Portable Handheld Label Maker Machine PTH110 | Brother &ndash; Leafanoo,"Buy authentic Brother Easy Portable Handheld Label Maker Machine PTH110 by Brother at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,PTH110,new,active
command-large-picture-hanging-adhesive-strips-damage-free-12-pairs,Command Large Picture Hanging Adhesive Strips Damage Free 12 Pairs,"<p>The <strong>Command Large Picture Hanging Adhesive Strips Damage Free 12 Pairs</strong> from <strong>Command</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Command</li><li><strong>Model / MPN:</strong> 17206-12ES</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Home Organization &ndash; Wall Strips</li><li><strong>Authentic GTIN / UPC:</strong> 051141346984</li></ul>",Command,Home Organization,"Home Organization, Wall Strips, Command, verified-catalog",TRUE,Title,Default Title,,,,,COM-17206--1039,450,shopify,50,deny,manual,13.99,16.09,TRUE,TRUE,,,,Command Large Picture Hanging Adhesive Strips Damage Free 12 Pairs | Command &ndash; Leafanoo,"Buy authentic Command Large Picture Hanging Adhesive Strips Damage Free 12 Pairs by Command at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Home & Garden > Storage & Organization > Storage Bins & Boxes,,,17206-12ES,new,active
